Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2013,45,2013-11-04,2013-11-10,314,314,0,0,0,0,0,0,0,0,1,1,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2013,46,2013-11-11,2013-11-17,360,360,0,0,0,0,0,0,0,0,1,1,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2013,47,2013-11-18,2013-11-24,377,377,0,1,0,0,0,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2013,48,2013-11-25,2013-12-01,356,356,0,0,0,0,0,0,0,0,1,1,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2013,49,2013-12-02,2013-12-08,363,363,0,0,1,0,0,1,0,0,5,5,6,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2013,50,2013-12-09,2013-12-15,352,352,0,1,1,0,0,2,0,0,9,9,11,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2013,51,2013-12-16,2013-12-22,399,399,0,3,3,0,0,6,0,0,26,26,32,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2013,52,2013-12-23,2013-12-29,353,353,0,5,2,0,0,7,0,0,38,38,45,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,1,2013-12-30,2014-01-05,223,223,0,15,4,0,0,19,0,0,36,36,55,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,2,2014-01-06,2014-01-12,240,240,0,37,5,0,0,42,0,0,45,45,87,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,3,2014-01-13,2014-01-19,267,267,0,56,17,0,0,73,0,0,55,55,128,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,4,2014-01-20,2014-01-26,278,278,0,54,38,0,0,92,0,0,63,63,155,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,5,2014-01-27,2014-02-02,267,267,0,32,65,0,0,97,0,0,69,69,166,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,6,2014-02-03,2014-02-09,241,241,0,28,66,0,0,94,0,0,62,62,156,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,7,2014-02-10,2014-02-16,288,288,0,47,88,0,0,135,0,0,68,68,203,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,8,2014-02-17,2014-02-23,286,286,0,28,110,0,0,138,0,0,67,67,205,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,9,2014-02-24,2014-03-02,242,242,0,11,78,0,0,89,0,0,69,69,158,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,10,2014-03-03,2014-03-09,239,239,0,7,43,0,0,50,0,0,79,79,129,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,11,2014-03-10,2014-03-16,246,246,0,7,40,0,0,47,0,0,89,89,136,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,12,2014-03-17,2014-03-23,241,241,0,5,37,0,0,42,0,0,74,74,116,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,13,2014-03-24,2014-03-30,240,240,0,5,21,0,0,26,0,0,85,85,111,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,14,2014-03-31,2014-04-06,221,221,0,0,10,0,0,10,0,0,59,59,69,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,15,2014-04-07,2014-04-13,225,225,0,3,1,0,0,4,0,0,39,39,43,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,16,2014-04-14,2014-04-20,216,216,0,1,5,0,0,6,0,0,25,25,31,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,17,2014-04-21,2014-04-27,217,217,0,0,1,0,0,1,0,0,17,17,18,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,18,2014-04-28,2014-05-04,200,200,0,0,0,0,0,0,0,0,14,14,14,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,19,2014-05-05,2014-05-11,73,73,0,0,1,0,0,1,0,0,3,3,4,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,20,2014-05-12,2014-05-18,169,169,0,0,0,0,0,0,0,0,3,3,3,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,21,2014-05-19,2014-05-25,190,190,0,0,0,0,0,0,0,0,2,2,2,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,22,2014-05-26,2014-06-01,187,187,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,23,2014-06-02,2014-06-08,178,178,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,24,2014-06-09,2014-06-15,189,189,0,0,0,0,0,0,0,0,2,2,2,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,25,2014-06-16,2014-06-22,185,185,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,26,2014-06-23,2014-06-29,179,179,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,27,2014-06-30,2014-07-06,181,181,0,0,1,0,0,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,28,2014-07-07,2014-07-13,182,182,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,29,2014-07-14,2014-07-20,174,174,0,0,1,0,0,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,30,2014-07-21,2014-07-27,188,188,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,31,2014-07-28,2014-08-03,163,163,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,32,2014-08-04,2014-08-10,169,169,0,0,1,0,0,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,33,2014-08-11,2014-08-17,160,160,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,34,2014-08-18,2014-08-24,150,150,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,35,2014-08-25,2014-08-31,179,179,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,36,2014-09-01,2014-09-07,179,179,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,37,2014-09-08,2014-09-14,128,128,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,38,2014-09-15,2014-09-21,162,162,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,39,2014-09-22,2014-09-28,182,182,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,40,2014-09-29,2014-10-05,182,182,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,41,2014-10-06,2014-10-12,202,202,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,42,2014-10-13,2014-10-19,205,205,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,43,2014-10-20,2014-10-26,187,187,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,44,2014-10-27,2014-11-02,205,205,0,0,1,0,0,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,45,2014-11-03,2014-11-09,211,211,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,46,2014-11-10,2014-11-16,221,221,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,47,2014-11-17,2014-11-23,229,229,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,48,2014-11-24,2014-11-30,227,227,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,49,2014-12-01,2014-12-07,225,225,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,50,2014-12-08,2014-12-14,226,226,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,51,2014-12-15,2014-12-21,231,231,0,2,1,0,0,3,0,0,1,1,4,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2014,52,2014-12-22,2014-12-28,221,221,0,5,6,0,0,11,0,0,1,1,12,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,1,2014-12-29,2015-01-04,219,219,0,3,15,0,0,18,0,0,2,2,20,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,2,2015-01-05,2015-01-11,251,251,0,9,23,0,0,32,0,0,5,5,37,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,3,2015-01-12,2015-01-18,237,237,0,6,43,0,0,49,0,0,8,8,57,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,4,2015-01-19,2015-01-25,231,231,0,12,52,0,0,64,0,0,7,7,71,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,5,2015-01-26,2015-02-01,243,243,0,7,82,0,0,89,0,0,7,7,96,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,6,2015-02-02,2015-02-08,259,259,0,16,71,0,0,87,0,0,14,14,101,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,7,2015-02-09,2015-02-15,283,283,0,16,116,0,0,132,0,0,12,12,144,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,8,2015-02-16,2015-02-22,207,207,0,20,88,0,0,108,0,0,14,14,122,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,9,2015-02-23,2015-03-01,232,232,0,12,68,0,0,80,0,0,33,33,113,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,10,2015-03-02,2015-03-08,236,236,0,10,63,0,0,73,0,0,33,33,106,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,11,2015-03-09,2015-03-15,260,260,0,7,59,0,0,66,0,0,58,58,124,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,12,2015-03-16,2015-03-22,276,276,0,8,55,0,0,63,0,0,75,75,138,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,13,2015-03-23,2015-03-29,252,252,0,11,29,0,0,40,0,0,57,57,97,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,14,2015-03-30,2015-04-05,259,259,0,8,26,0,0,34,0,0,76,76,110,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,15,2015-04-06,2015-04-12,258,258,0,7,13,0,0,20,0,0,73,73,93,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,16,2015-04-13,2015-04-19,265,265,0,9,14,0,0,23,0,0,42,42,65,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,17,2015-04-20,2015-04-26,251,251,0,8,8,0,0,16,0,0,31,31,47,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,18,2015-04-27,2015-05-03,248,248,0,0,1,0,0,1,0,0,19,19,20,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,19,2015-05-04,2015-05-10,205,205,0,0,1,0,0,1,0,0,11,11,12,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,20,2015-05-11,2015-05-17,236,236,0,0,0,0,0,0,0,0,9,9,9,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,21,2015-05-18,2015-05-24,232,232,0,0,0,0,0,0,0,0,4,4,4,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,22,2015-05-25,2015-05-31,207,207,0,0,0,0,0,0,0,0,2,2,2,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,23,2015-06-01,2015-06-07,224,224,0,0,0,0,0,0,0,0,3,3,3,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,24,2015-06-08,2015-06-14,191,191,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,25,2015-06-15,2015-06-21,177,177,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,26,2015-06-22,2015-06-28,156,156,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,27,2015-06-29,2015-07-05,176,176,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,28,2015-07-06,2015-07-12,171,171,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,29,2015-07-13,2015-07-19,189,189,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,30,2015-07-20,2015-07-26,187,187,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,31,2015-07-27,2015-08-02,151,151,0,0,1,0,0,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,32,2015-08-03,2015-08-09,141,141,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,33,2015-08-10,2015-08-16,162,162,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,34,2015-08-17,2015-08-23,180,180,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,35,2015-08-24,2015-08-30,190,190,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,36,2015-08-31,2015-09-06,204,204,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,37,2015-09-07,2015-09-13,201,201,0,0,2,0,0,2,0,0,0,0,2,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,38,2015-09-14,2015-09-20,212,212,0,0,1,0,0,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,39,2015-09-21,2015-09-27,213,213,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,40,2015-09-28,2015-10-04,118,118,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,41,2015-10-05,2015-10-11,183,183,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,42,2015-10-12,2015-10-18,188,188,0,1,0,0,0,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,43,2015-10-19,2015-10-25,211,211,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,44,2015-10-26,2015-11-01,208,208,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,45,2015-11-02,2015-11-08,225,225,0,0,0,0,0,0,0,0,2,2,2,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,46,2015-11-09,2015-11-15,219,219,0,0,0,0,0,0,0,0,1,1,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,47,2015-11-16,2015-11-22,218,218,0,0,0,0,1,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,48,2015-11-23,2015-11-29,240,240,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,49,2015-11-30,2015-12-06,222,222,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,50,2015-12-07,2015-12-13,230,230,0,0,0,0,0,0,0,0,1,1,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,51,2015-12-14,2015-12-20,235,235,0,0,4,0,0,4,0,0,1,1,5,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,52,2015-12-21,2015-12-27,223,223,0,4,1,0,0,5,0,0,3,3,8,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2015,53,2015-12-28,2016-01-03,216,216,0,7,0,0,0,7,0,0,5,5,12,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,1,2016-01-04,2016-01-10,224,224,0,16,1,0,0,17,0,0,1,1,18,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,2,2016-01-11,2016-01-17,220,220,0,23,2,0,0,25,0,0,5,5,30,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,3,2016-01-18,2016-01-24,223,223,0,32,6,0,0,38,0,0,9,9,47,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,4,2016-01-25,2016-01-31,240,240,0,54,2,0,0,56,0,0,11,11,67,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,5,2016-02-01,2016-02-07,251,251,0,81,2,0,0,83,0,0,15,15,98,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,6,2016-02-08,2016-02-14,120,120,0,60,3,0,0,63,0,0,8,8,71,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,7,2016-02-15,2016-02-21,241,241,0,82,6,0,0,88,0,0,28,28,116,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,8,2016-02-22,2016-02-28,246,246,0,72,5,0,0,77,0,0,31,31,108,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,9,2016-02-29,2016-03-06,217,217,0,50,8,0,0,58,0,0,44,44,102,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,10,2016-03-07,2016-03-13,251,251,0,47,3,0,0,50,0,0,30,30,80,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,11,2016-03-14,2016-03-20,249,249,0,28,5,0,0,33,0,0,58,58,91,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,12,2016-03-21,2016-03-27,256,256,0,8,4,0,0,12,0,0,71,71,83,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,13,2016-03-28,2016-04-03,248,248,0,7,3,0,0,10,0,0,66,66,76,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,14,2016-04-04,2016-04-10,250,250,0,7,0,0,0,7,0,0,82,82,89,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,15,2016-04-11,2016-04-17,245,245,0,2,2,0,0,4,0,0,73,73,77,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,16,2016-04-18,2016-04-24,224,224,0,0,0,0,0,0,0,0,51,51,51,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,17,2016-04-25,2016-05-01,239,239,0,0,0,0,0,0,0,0,30,30,30,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,18,2016-05-02,2016-05-08,210,210,0,0,0,0,0,0,0,0,20,20,20,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,19,2016-05-09,2016-05-15,220,220,0,1,1,0,0,2,0,0,13,13,15,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,20,2016-05-16,2016-05-22,209,209,0,0,0,0,0,0,0,0,3,3,3,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,21,2016-05-23,2016-05-29,218,218,0,0,0,0,0,0,0,0,5,5,5,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,22,2016-05-30,2016-06-05,201,201,0,0,0,0,0,0,0,0,1,1,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,23,2016-06-06,2016-06-12,168,168,0,0,0,0,0,0,0,0,3,3,3,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,24,2016-06-13,2016-06-19,186,186,0,0,0,0,0,0,0,0,1,1,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,25,2016-06-20,2016-06-26,191,191,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,26,2016-06-27,2016-07-03,183,183,0,0,0,0,0,0,0,0,2,2,2,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,27,2016-07-04,2016-07-10,177,177,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,28,2016-07-11,2016-07-17,180,180,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,29,2016-07-18,2016-07-24,222,222,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,30,2016-07-25,2016-07-31,172,172,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,31,2016-08-01,2016-08-07,161,161,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,32,2016-08-08,2016-08-14,187,187,0,0,1,0,0,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,33,2016-08-15,2016-08-21,140,140,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,34,2016-08-22,2016-08-28,180,180,0,0,0,0,0,0,0,0,1,1,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,35,2016-08-29,2016-09-04,222,222,0,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,36,2016-09-05,2016-09-11,200,200,0,0,1,0,0,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,37,2016-09-12,2016-09-18,127,127,,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,38,2016-09-19,2016-09-25,209,209,,0,1,0,0,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,39,2016-09-26,2016-10-02,206,206,,0,1,0,0,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,40,2016-10-03,2016-10-09,137,137,,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,41,2016-10-10,2016-10-16,182,182,,0,1,0,0,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,42,2016-10-17,2016-10-23,190,190,,0,1,0,0,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,43,2016-10-24,2016-10-30,186,186,,0,1,0,0,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,44,2016-10-31,2016-11-06,197,197,,0,1,0,0,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,45,2016-11-07,2016-11-13,213,213,,0,1,0,0,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,46,2016-11-14,2016-11-20,209,209,,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,47,2016-11-21,2016-11-27,230,230,,0,5,0,0,5,0,0,0,0,5,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,48,2016-11-28,2016-12-04,228,228,,0,17,0,0,17,0,0,0,0,17,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,49,2016-12-05,2016-12-11,231,231,,0,56,0,0,56,0,0,0,0,56,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,50,2016-12-12,2016-12-18,242,242,,0,107,0,0,107,0,0,0,0,107,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,51,2016-12-19,2016-12-25,272,272,,0,149,0,0,149,0,0,0,0,149,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2016,52,2016-12-26,2017-01-01,265,265,,0,124,0,0,124,0,0,0,0,124,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,1,2017-01-02,2017-01-08,227,227,,0,98,0,0,98,0,0,0,0,98,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,2,2017-01-09,2017-01-15,227,227,,0,73,0,0,73,0,0,1,1,74,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,3,2017-01-16,2017-01-22,259,259,,0,62,0,0,62,0,0,0,0,62,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,4,2017-01-23,2017-01-29,240,240,,1,47,0,0,48,0,0,0,0,48,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,5,2017-01-30,2017-02-05,230,230,,0,24,0,0,24,0,0,2,2,26,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,6,2017-02-06,2017-02-12,261,261,,0,18,0,0,18,0,0,2,2,20,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,7,2017-02-13,2017-02-19,232,232,,0,22,0,0,22,0,0,1,1,23,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,8,2017-02-20,2017-02-26,259,259,,0,16,0,0,16,0,0,2,2,18,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,9,2017-02-27,2017-03-05,238,238,,1,11,0,0,12,0,0,3,3,15,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,10,2017-03-06,2017-03-12,233,233,,0,2,0,0,2,0,0,7,7,9,,No Report
